timestamp,open,high,low,close,volume,tr,atr,atr_pct
2025-10-20 15:45:00+00:00,6766.25,6774.0,6762.25,6768.75,55992,11.75,11.660714285714286,0.172272787231236
2025-10-20 16:00:00+00:00,6764.25,6769.75,6763.0,6766.5,26687,6.75,11.785714285714286,0.17417740760680242
2025-10-20 16:15:00+00:00,6769.0,6770.25,6763.0,6764.25,27223,7.25,11.517857142857142,0.17027545023996957
2025-10-20 16:30:00+00:00,6768.0,6770.5,6763.5,6769.0,24515,7.0,11.339285714285714,0.16751788616170354
2025-10-20 16:45:00+00:00,6771.25,6771.75,6766.5,6768.25,20125,5.25,11.267857142857142,0.16648110136087088
2025-10-20 17:00:00+00:00,6776.5,6777.75,6771.0,6771.25,26724,9.5,10.625,0.15691342071257153
2025-10-20 17:15:00+00:00,6777.0,6781.25,6776.25,6776.5,21753,10.0,9.821428571428571,0.14493364674136458
2025-10-20 17:30:00+00:00,6780.75,6782.0,6776.0,6777.0,17017,6.0,9.446428571428571,0.1393895318198107
2025-10-20 17:45:00+00:00,6778.75,6781.25,6777.0,6780.75,16542,4.25,8.535714285714286,0.12588156598774894
2025-10-20 18:00:00+00:00,6782.25,6783.0,6778.25,6778.75,20586,4.75,7.928571428571429,0.11696214535971128
2025-10-20 18:15:00+00:00,6779.25,6783.0,6778.25,6782.25,17323,4.75,7.392857142857143,0.1090030173299
2025-10-20 18:30:00+00:00,6776.75,6780.0,6776.25,6779.5,18041,6.0,7.142857142857143,0.10535964514871514
2025-10-20 18:45:00+00:00,6777.25,6778.5,6772.5,6777.0,26138,7.0,6.964285714285714,0.10276354897868843
2025-10-20 19:00:00+00:00,6777.75,6781.0,6776.75,6777.5,20977,4.25,6.75,0.09959424566580598
2025-10-20 19:15:00+00:00,6777.75,6778.75,6772.75,6777.75,27412,6.0,6.339285714285714,0.09353082828793795
2025-10-20 19:30:00+00:00,6775.75,6779.25,6775.25,6778.0,22458,4.0,6.142857142857143,0.09062934704716942
2025-10-20 19:45:00+00:00,6773.5,6782.5,6772.5,6775.75,109606,10.0,6.339285714285714,0.09355843580837124
2025-10-20 20:00:00+00:00,6777.25,6778.0,6770.0,6773.5,33986,8.0,6.410714285714286,0.09464404348880616
2025-10-20 20:15:00+00:00,6778.0,6778.25,6776.25,6777.0,4544,4.75,6.375,0.09406817175741479
2025-10-20 20:30:00+00:00,6778.25,6778.75,6777.75,6778.0,2974,1.75,5.821428571428571,0.08588711377144544
2025-10-20 20:45:00+00:00,6780.25,6780.5,6778.0,6778.25,5367,2.5,5.285714285714286,0.07798051540905522
2025-10-20 22:00:00+00:00,6777.0,6781.0,6776.25,6779.5,987,4.75,5.196428571428571,0.07664914184569026
2025-10-20 22:15:00+00:00,6779.0,6780.75,6776.75,6776.75,1047,4.0,5.178571428571429,0.07641674000917002
2025-10-20 22:30:00+00:00,6778.5,6779.75,6776.5,6779.0,916,3.25,5.071428571428571,0.0748108654879565
2025-10-20 22:45:00+00:00,6777.5,6779.0,6777.25,6778.5,775,1.75,4.857142857142857,0.07165512808354145
2025-10-20 23:00:00+00:00,6780.25,6782.75,6777.5,6777.75,1836,5.25,4.803571428571429,0.07087265580128256
2025-10-20 23:15:00+00:00,6781.0,6781.25,6777.75,6780.5,899,3.5,4.553571428571429,0.06715686790902484
2025-10-20 23:30:00+00:00,6778.75,6781.75,6778.0,6781.25,734,3.75,4.517857142857143,0.06662277814351548
2025-10-20 23:45:00+00:00,6778.0,6778.75,6776.5,6778.75,1098,4.75,4.428571428571429,0.06533020731803693
2025-10-21 00:00:00+00:00,6778.5,6780.5,6776.0,6778.0,2092,4.5,4.464285714285714,0.06586435105172196
2025-10-21 00:15:00+00:00,6780.5,6782.0,6778.0,6778.5,1225,4.0,4.035714285714286,0.059536981422354286
2025-10-21 00:30:00+00:00,6781.25,6781.75,6779.5,6780.75,974,3.25,3.6964285714285716,0.054513565187163236
2025-10-21 00:45:00+00:00,6782.0,6782.0,6780.75,6781.25,799,1.25,3.4464285714285716,0.050822909809084924
2025-10-21 01:00:00+00:00,6782.25,6783.0,6781.5,6781.75,1409,1.75,3.4464285714285716,0.05081916277404168
2025-10-21 01:15:00+00:00,6780.5,6784.5,6780.0,6782.25,2365,4.5,3.5892857142857144,0.05292175479060363
2025-10-21 01:30:00+00:00,6779.5,6781.25,6778.25,6780.75,1423,4.0,3.5357142857142856,0.05214341017902571
2025-10-21 01:45:00+00:00,6780.5,6782.5,6779.5,6779.5,1292,3.0,3.4642857142857144,0.05109942789712685
2025-10-21 02:00:00+00:00,6782.5,6782.75,6780.25,6780.5,1220,3.25,3.4642857142857144,0.051091891664120856
2025-10-21 02:15:00+00:00,6784.5,6784.5,6782.5,6782.75,891,4.0,3.625,0.053444399395525415
2025-10-21 02:30:00+00:00,6780.75,6785.0,6780.75,6784.25,1242,4.25,3.5535714285714284,0.05237972404571513
2025-10-21 02:45:00+00:00,6780.5,6781.75,6779.5,6780.75,895,4.75,3.642857142857143,0.053723513517784066
2025-10-21 03:00:00+00:00,6781.75,6782.0,6780.5,6780.5,514,1.5,3.482142857142857,0.05135525193043076
2025-10-21 03:15:00+00:00,6780.0,6782.0,6780.0,6782.0,465,2.0,3.2857142857142856,0.04844757130218646
2025-10-21 03:30:00+00:00,6779.25,6781.5,6778.25,6779.75,1229,3.75,3.232142857142857,0.0476734814284134
2025-10-21 03:45:00+00:00,6777.5,6779.25,6775.75,6779.25,1554,4.0,3.232142857142857,0.04767699756083427
2025-10-21 04:00:00+00:00,6776.5,6777.25,6775.5,6777.0,1261,3.75,3.267857142857143,0.0482198191361538
2025-10-21 04:15:00+00:00,6776.75,6777.75,6775.5,6776.25,563,2.25,3.3392857142857144,0.04927925791235144
2025-10-21 04:30:00+00:00,6776.25,6777.0,6775.0,6777.0,624,2.0,3.357142857142857,0.04953730053331647
2025-10-21 04:45:00+00:00,6773.75,6776.75,6771.5,6776.0,2069,5.5,3.4285714285714284,0.05059875189745319
2025-10-21 05:00:00+00:00,6773.5,6775.5,6770.75,6774.0,1591,5.25,3.517857142857143,0.05193175587329706
2025-10-21 05:15:00+00:00,6771.75,6776.0,6771.0,6773.75,1184,5.0,3.6607142857142856,0.05404265415337568
2025-10-21 05:30:00+00:00,6770.5,6773.5,6770.5,6771.5,1060,3.25,3.6607142857142856,0.05406061117498761
2025-10-21 05:45:00+00:00,6771.5,6772.25,6767.5,6770.5,2303,4.75,3.7142857142857144,0.0548598436494456
2025-10-21 06:00:00+00:00,6765.5,6771.75,6765.25,6771.75,3004,6.5,3.875,0.0572230221139292
2025-10-21 06:15:00+00:00,6767.75,6769.5,6764.5,6765.5,2401,7.25,4.053571428571429,0.05991532671009429
2025-10-21 06:30:00+00:00,6767.5,6769.5,6766.25,6767.75,1169,4.0,4.232142857142857,0.0625339715140609
2025-10-21 06:45:00+00:00,6767.5,6770.5,6766.75,6767.5,1641,3.75,4.357142857142857,0.06438334476753389
2025-10-21 07:00:00+00:00,6764.5,6768.25,6764.25,6767.75,3288,4.0,4.375,0.06464482287318533
2025-10-21 07:15:00+00:00,6768.75,6769.25,6764.25,6764.25,2386,5.0,4.446428571428571,0.06573424358101151
2025-10-21 07:30:00+00:00,6765.25,6769.25,6765.0,6769.0,2269,5.0,4.535714285714286,0.06700715446468143
2025-10-21 07:45:00+00:00,6767.0,6768.25,6764.0,6765.25,2406,5.0,4.732142857142857,0.06994778991379265
2025-10-21 08:00:00+00:00,6766.75,6768.5,6765.5,6767.25,3578,3.25,4.821428571428571,0.0712464970472285
2025-10-21 08:15:00+00:00,6765.75,6766.75,6763.25,6766.75,3782,4.0,4.714285714285714,0.06966838902406199
2025-10-21 08:30:00+00:00,6765.75,6766.75,6764.0,6765.5,1779,2.75,4.535714285714286,0.06704181931437862
2025-10-21 08:45:00+00:00,6764.75,6766.5,6764.0,6766.0,1312,2.5,4.357142857142857,0.06439761834381993
2025-10-21 09:00:00+00:00,6767.25,6768.0,6764.25,6764.75,1839,3.75,4.392857142857143,0.06493746469355324
2025-10-21 09:15:00+00:00,6768.5,6768.75,6765.25,6767.25,2109,4.0,4.339285714285714,0.06412184734250566
2025-10-21 09:30:00+00:00,6768.75,6768.75,6767.5,6767.75,2640,1.5,3.982142857142857,0.058839981635593175
2025-10-21 09:45:00+00:00,6768.5,6771.0,6768.25,6768.75,2753,3.25,3.6964285714285716,0.05461020973486348
2025-10-21 10:00:00+00:00,6767.75,6769.75,6767.5,6768.75,3147,2.25,3.5714285714285716,0.05276348766653476
2025-10-21 10:15:00+00:00,6768.5,6768.5,6765.25,6767.5,3761,3.5,3.5535714285714284,0.05250936724893134
2025-10-21 10:30:00+00:00,6769.5,6770.75,6767.75,6768.75,2818,3.25,3.5,0.05170821791320407
2025-10-21 10:45:00+00:00,6771.25,6772.0,6768.5,6769.5,3028,3.5,3.392857142857143,0.05011975984721387
2025-10-21 11:00:00+00:00,6774.25,6774.25,6769.5,6771.0,3813,4.75,3.375,0.04984492689410722
2025-10-21 11:15:00+00:00,6776.25,6776.5,6774.0,6774.25,3265,5.5,3.4107142857142856,0.050348219887283246
2025-10-21 11:30:00+00:00,6774.25,6776.5,6772.0,6776.25,6427,4.5,3.5,0.05165098690278546
2025-10-21 11:45:00+00:00,6776.0,6776.5,6773.5,6774.25,2535,3.0,3.4285714285714284,0.05061182313276641
2025-10-21 12:00:00+00:00,6775.75,6777.75,6774.25,6776.0,3974,3.5,3.482142857142857,0.051389357395850904
2025-10-21 12:15:00+00:00,6776.75,6777.75,6775.0,6775.75,2949,2.75,3.5,0.05165479836180496
2025-10-21 12:30:00+00:00,6776.25,6777.0,6773.0,6776.5,5344,4.0,3.517857142857143,0.051912597105543315
2025-10-21 12:45:00+00:00,6774.0,6777.0,6772.75,6776.25,4393,4.25,3.5357142857142856,0.052178037789548576
2025-10-21 13:00:00+00:00,6771.0,6775.5,6768.0,6774.0,9283,8.25,4.017857142857143,0.059312919144628634
2025-10-21 13:15:00+00:00,6774.25,6775.0,6770.0,6771.25,10842,5.0,4.142857142857143,0.06118304807616235
2025-10-21 13:30:00+00:00,6771.25,6777.5,6766.5,6774.25,63585,11.0,4.767857142857143,0.0703820665440033
2025-10-21 13:45:00+00:00,6765.25,6771.75,6761.5,6771.0,63927,12.75,5.428571428571429,0.08017385066565395
2025-10-21 14:00:00+00:00,6769.0,6770.0,6759.25,6765.25,62551,11.75,6.035714285714286,0.089216426380611
2025-10-21 14:15:00+00:00,6765.25,6778.5,6763.75,6769.0,68065,14.75,6.839285714285714,0.10103834708650782
2025-10-21 14:30:00+00:00,6772.5,6777.0,6762.0,6765.25,57863,15.0,7.571428571428571,0.11191646386206823
2025-10-21 14:45:00+00:00,6785.75,6786.25,6769.5,6772.5,50875,21.0,8.678571428571429,0.12814428096820124
2025-10-21 15:00:00+00:00,6784.5,6787.25,6782.0,6785.5,44755,14.75,9.410714285714286,0.13868859016600527
2025-10-21 15:15:00+00:00,6779.0,6784.5,6775.25,6784.5,46830,10.25,9.928571428571429,0.14634197698535528
2025-10-21 15:30:00+00:00,6778.75,6782.0,6773.75,6779.0,36833,10.75,10.446428571428571,0.1540998461635724
2025-10-21 15:45:00+00:00,6782.75,6785.0,6778.75,6778.75,33506,6.25,10.696428571428571,0.15779352493348436
2025-10-21 16:00:00+00:00,6784.25,6786.25,6781.0,6782.25,29573,7.5,10.946428571428571,0.1613981874957215
2025-10-21 16:15:00+00:00,6786.25,6786.75,6781.25,6784.5,23306,5.5,11.035714285714286,0.16266068664918987
2025-10-21 16:30:00+00:00,6786.25,6787.75,6783.5,6786.25,26706,4.25,10.75,0.1584085466936821
2025-10-21 16:45:00+00:00,6774.75,6789.75,6773.25,6786.25,61248,16.5,11.571428571428571,0.1705128542483488
2025-10-21 17:00:00+00:00,6780.75,6781.5,6767.25,6774.75,48336,19.0,12.142857142857142,0.17923697764282287
2025-10-21 17:15:00+00:00,6775.75,6781.25,6770.0,6780.5,35882,11.25,12.035714285714286,0.17750481949287347
2025-10-21 17:30:00+00:00,6776.5,6780.0,6772.25,6776.0,26360,8.25,11.785714285714286,0.17393320964749537
2025-10-21 17:45:00+00:00,6781.75,6783.0,6776.25,6776.75,20085,7.0,11.232142857142858,0.16574527401988945
2025-10-21 18:00:00+00:00,6783.0,6784.5,6781.25,6782.0,22728,7.75,10.714285714285714,0.1579812107679993
2025-10-21 18:15:00+00:00,6782.75,6785.0,6777.5,6782.75,31554,7.5,9.75,0.1437470052707235
2025-10-21 18:30:00+00:00,6778.0,6784.25,6777.75,6782.75,22747,6.5,9.160714285714286,0.13505899945765784
2025-10-21 18:45:00+00:00,6779.5,6781.75,6777.75,6778.0,21077,5.0,8.785714285714286,0.12962104286978882
2025-10-21 19:00:00+00:00,6780.0,6780.5,6776.5,6779.25,21180,4.0,8.303571428571429,0.12248510423087257
2025-10-21 19:15:00+00:00,6778.75,6782.5,6777.75,6779.75,20603,4.75,8.196428571428571,0.12089573467205385
2025-10-21 19:30:00+00:00,6779.5,6779.5,6776.25,6778.5,25378,3.5,7.910714285714286,0.11670302110665023
2025-10-21 19:45:00+00:00,6772.25,6784.0,6771.5,6779.25,81823,12.5,8.410714285714286,0.12406555718869029
2025-10-21 20:00:00+00:00,6767.75,6775.75,6764.75,6772.25,41936,14.5,9.142857142857142,0.13500471989157434
2025-10-21 20:15:00+00:00,6770.75,6770.75,6768.0,6768.25,6206,4.25,8.267857142857142,0.12215649751201776
2025-10-21 20:30:00+00:00,6772.5,6773.25,6769.5,6770.5,4432,5.0,7.267857142857143,0.10734594406405942
2025-10-21 20:45:00+00:00,6772.5,6773.25,6770.0,6772.75,3861,3.25,6.696428571428571,0.09887311020528695
2025-10-21 22:00:00+00:00,6773.0,6778.0,6771.75,6776.0,1077,6.25,6.553571428571429,0.09671740597065273
2025-10-21 22:15:00+00:00,6776.25,6776.75,6773.0,6773.0,1843,3.75,6.321428571428571,0.09333277087595705
2025-10-21 22:30:00+00:00,6774.25,6777.25,6773.0,6776.25,950,4.25,6.071428571428571,0.08959865074972988
2025-10-21 22:45:00+00:00,6775.5,6776.0,6773.5,6774.5,927,2.75,5.732142857142857,0.08461351918433621
2025-10-21 23:00:00+00:00,6771.5,6775.75,6770.5,6775.5,1040,5.25,5.642857142857143,0.08328325795671379
2025-10-21 23:15:00+00:00,6772.5,6775.25,6770.5,6771.75,1310,5.0,5.642857142857143,0.08332937782489228
2025-10-21 23:30:00+00:00,6771.0,6772.75,6770.5,6772.25,594,2.25,5.517857142857143,0.08147745790331343
2025-10-21 23:45:00+00:00,6769.75,6771.75,6769.25,6771.25,1148,3.0,5.392857142857143,0.07964345051293548
2025-10-22 00:00:00+00:00,6770.25,6772.5,6766.25,6769.75,2254,6.25,5.589285714285714,0.08256266057514258
2025-10-22 00:15:00+00:00,6769.0,6770.25,6766.25,6770.25,1652,4.0,4.982142857142857,0.07358875753691306
2025-10-22 00:30:00+00:00,6766.0,6770.5,6766.0,6769.0,1820,4.5,4.267857142857143,0.06305003904353883
2025-10-22 00:45:00+00:00,6766.5,6767.75,6765.25,6766.0,1403,3.75,4.232142857142857,0.06255014568641526
2025-10-22 01:00:00+00:00,6769.5,6770.25,6764.0,6766.25,2045,6.25,4.321428571428571,0.06386740914729092
2025-10-22 01:15:00+00:00,6769.5,6770.5,6768.0,6769.5,1194,4.25,4.392857142857143,0.06489189959165587
2025-10-22 01:30:00+00:00,6769.75,6770.5,6768.5,6769.5,1193,2.0,4.089285714285714,0.060407500026378826
2025-10-22 01:45:00+00:00,6774.0,6774.75,6769.0,6769.75,1793,5.75,4.232142857142857,0.0625154969850121
2025-10-22 02:00:00+00:00,6775.75,6775.75,6771.5,6774.25,1300,6.0,4.357142857142857,0.06431919189789065
2025-10-22 02:15:00+00:00,6777.0,6777.25,6775.0,6775.5,1550,3.0,4.375,0.06457088037783189
2025-10-22 02:30:00+00:00,6775.75,6777.25,6774.75,6777.25,860,2.5,4.178571428571429,0.06165585493483977
2025-10-22 02:45:00+00:00,6775.25,6775.75,6774.75,6775.5,634,2.5,4.0,0.05903623348830345
2025-10-22 03:00:00+00:00,6772.75,6775.75,6772.0,6775.5,981,3.75,4.107142857142857,0.060617561171025854
2025-10-22 03:15:00+00:00,6770.75,6773.25,6770.0,6773.0,1102,5.5,4.285714285714286,0.06327645483115733
2025-10-22 03:30:00+00:00,6771.0,6772.0,6769.25,6771.0,895,3.75,4.107142857142857,0.06065784754309344
2025-10-22 03:45:00+00:00,6779.75,6780.0,6771.25,6771.25,1781,9.0,4.464285714285714,0.06593000870276115
2025-10-22 04:00:00+00:00,6785.0,6787.75,6784.25,6784.5,3983,16.5,5.321428571428571,0.07843508838423717
2025-10-22 04:15:00+00:00,6785.5,6788.0,6784.5,6785.0,1088,3.5,5.303571428571429,0.07816612274976315
2025-10-22 04:30:00+00:00,6786.25,6786.75,6784.75,6785.25,783,2.0,5.0,0.07368925242253417
2025-10-22 04:45:00+00:00,6784.75,6786.5,6783.25,6786.25,1488,3.25,4.928571428571429,0.07262584532800043
2025-10-22 05:00:00+00:00,6786.0,6786.25,6784.0,6784.75,682,2.25,4.946428571428571,0.0729050970401057
2025-10-22 05:15:00+00:00,6783.75,6786.5,6782.0,6786.25,1148,4.5,4.857142857142857,0.07157329684498592
2025-10-22 05:30:00+00:00,6781.0,6784.75,6780.75,6783.75,1029,5.5,4.821428571428571,0.07107320540156362
2025-10-22 05:45:00+00:00,6782.25,6783.5,6781.0,6781.0,963,2.75,4.803571428571429,0.07083868793056229
2025-10-22 06:00:00+00:00,6785.25,6785.75,6779.25,6782.25,1470,6.5,5.089285714285714,0.07503830903145291
2025-10-22 06:15:00+00:00,6784.75,6787.5,6784.5,6785.5,1852,5.25,5.285714285714286,0.0778971967535817
2025-10-22 06:30:00+00:00,6787.75,6788.75,6782.75,6784.75,1706,6.0,5.446428571428571,0.08027456533296837
2025-10-22 06:45:00+00:00,6785.5,6788.75,6785.25,6787.75,1436,4.0,5.339285714285714,0.07866061234261301
2025-10-22 07:00:00+00:00,6777.25,6786.0,6776.5,6785.5,4310,11.25,5.875,0.08658168152678505
2025-10-22 07:15:00+00:00,6782.75,6782.75,6775.25,6777.0,2319,10.25,5.964285714285714,0.0880077573304665
2025-10-22 07:30:00+00:00,6781.5,6783.75,6780.75,6782.75,2036,6.75,5.267857142857143,0.0776655065107389
2025-10-22 07:45:00+00:00,6781.75,6783.5,6781.0,6781.5,1386,2.5,5.196428571428571,0.07662653648055108
2025-10-22 08:00:00+00:00,6775.25,6782.0,6774.25,6782.0,2810,7.75,5.607142857142857,0.08267683363525298
2025-10-22 08:15:00+00:00,6774.75,6775.25,6772.0,6775.0,2515,10.0,6.089285714285714,0.08987875593041644
2025-10-22 08:30:00+00:00,6774.25,6776.75,6772.75,6775.0,1899,4.0,6.214285714285714,0.09172377438060095
2025-10-22 08:45:00+00:00,6775.75,6777.0,6772.0,6774.0,2518,5.0,6.25,0.09226454089164453
2025-10-22 09:00:00+00:00,6772.0,6775.75,6770.0,6775.5,2323,5.75,6.267857142857143,0.09250766943926121
2025-10-22 09:15:00+00:00,6775.0,6776.0,6768.5,6772.0,2438,7.5,6.607142857142857,0.09756560627795123
2025-10-22 09:30:00+00:00,6774.25,6777.25,6773.0,6775.0,1971,5.25,6.517857142857143,0.09620453347390617
2025-10-22 09:45:00+00:00,6778.5,6778.75,6773.0,6774.25,2336,5.75,6.553571428571429,0.09674239109231914
2025-10-22 10:00:00+00:00,6778.25,6779.25,6776.75,6778.5,1847,5.0,6.482142857142857,0.09562798343502038
2025-10-22 10:15:00+00:00,6781.25,6781.25,6778.25,6778.25,2165,3.0,6.410714285714286,0.09457771970219873
